2025-04-17 04:47:55	22.6	34.5
2025-04-17 04:37:55	22.6	34.5
2025-04-17 04:27:55	22.6	34.7
2025-04-17 04:17:55	22.6	34.5
2025-04-17 04:07:55	22.6	34.4
2025-04-17 03:57:55	22.6	34.3
2025-04-17 03:47:55	22.7	34.8
2025-04-17 03:37:55	22.6	34.6
2025-04-17 03:27:55	22.6	34.5
2025-04-17 03:17:55	22.6	34.6
2025-04-17 03:07:55	22.6	34.7
2025-04-17 02:57:55	22.6	34.7
2025-04-17 02:47:55	22.6	34.6
2025-04-17 02:37:55	22.6	34.5
2025-04-17 02:27:55	22.6	34.5
2025-04-17 02:17:55	22.6	34.7
2025-04-17 02:07:55	22.6	34.9
2025-04-17 01:57:55	22.6	34.6
2025-04-17 01:47:55	22.6	34.6
2025-04-17 01:37:55	22.6	34.7
2025-04-17 01:27:55	22.6	34.7
2025-04-17 01:17:55	22.6	34.8
2025-04-17 01:07:55	22.6	34.8
2025-04-17 00:57:55	22.7	35.1
2025-04-17 00:47:55	22.6	34.6
2025-04-17 00:37:55	22.7	34.8
2025-04-17 00:27:55	22.6	34.8
2025-04-17 00:17:55	22.6	35
